TransactionID,Date,Amount,Status,BranchID,BranchName,BranchCity,TransactionType,FailureReason
TXN19488,2025-05-07,8301,FAILED,VEL2,Vilaspur,Hyderabad,DEBIT CARD,Invalid Account Number
TXN34256,2025-05-04,6761,FAILED,HAD7,HimayatNagar,Gujarat,NEFT,Exceeded Limit
TXN15056,2025-05-05,887,FAILED,VIM2,VijayPur,Gujarat,CREDIT CARD,Insufficient Funds
TXN82572,2025-05-02,474,FAILED,VIM7,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
TXN13813,2025-05-01,4497,FAILED,VIM4,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
TXN10797,2025-05-04,3046,FAILED,VEL1,Vilaspur,Hyderabad,DEBIT CARD,Network Timeout
TXN86358,2025-05-06,8143,FAILED,TAM6,Tanuku,Hyderabad,CASH,Exceeded Limit
TXN65685,2025-05-07,5817,FAILED,VIM5,Bharat Nagar,Gujarat,CREDIT CARD,Insufficient Funds
TXN14966,2025-05-03,2036,FAILED,T N2,Tadipatri,Hyderabad,DEBIT CARD,Account Blocked
TXN82327,2025-05-06,1352,FAILED,VEL4,Vilaspur,Hyderabad,NEFT,Network Timeout
TXN34905,2025-05-01,3298,FAILED,KOT7,Kormangala,Gujarat,CASH,Technical Error
TXN57039,2025-05-04,9256,FAILED,KOT4,Kormangala,Gujarat,CREDIT CARD,Insufficient Funds
TXN84855,2025-05-05,7148,FAILED,VEL9,Vilaspur,Hyderabad,CREDIT CARD,Account Blocked
TXN95025,2025-05-01,7535,FAILED,VIM7,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
TXN68133,2025-05-05,3249,FAILED,VIM2,VijayPur,Gujarat,CASH,Account Blocked
TXN88724,2025-05-02,9912,FAILED,ANN6,Annavaram,Hyderabad,CASH,Account Blocked
TXN20871,2025-05-05,3774,FAILED,HAD2,HimayatNagar,Gujarat,CASH,Technical Error
TXN12051,2025-05-04,3417,FAILED,ANN3,Annavaram,Hyderabad,NEFT,Technical Error
TXN17977,2025-05-03,2283,FAILED,VIM7,VijayPur,Gujarat,NEFT,Exceeded Limit
TXN65685,2025-05-07,5817,FAILED,VIM5,VijayPur,Gujarat,CREDIT CARD,Insufficient Funds
TXN21329,2025-05-01,2479,FAILED,VEL8,Vilaspur,Hyderabad,NEFT,Technical Error
TXN58541,2025-05-07,1583,FAILED,VIM7,Bharat Nagar,Gujarat,DEBIT CARD,Invalid Account Number
TXN43538,2025-05-07,3347,FAILED,ANN7,Annavaram,Hyderabad,CASH,Technical Error
TXN70251,2025-05-01,3716,FAILED,VEL5,Vilaspur,Hyderabad,NEFT,Account Blocked
TXN44991,2025-05-01,1832,FAILED,KOT1,Kormangala,Gujarat,NEFT,Network Timeout
TXN35706,2025-05-05,3766,FAILED,VIM2,VijayPur,Gujarat,CREDIT CARD,Account Blocked
TXN24353,2025-05-01,140,FAILED,HAD5,HimayatNagar,Gujarat,CASH,Exceeded Limit
TXN85959,2025-05-03,7115,FAILED,VEL2,Vilaspur,Hyderabad,CASH,Account Blocked
TXN79136,2025-05-01,7255,FAILED,T N7,Tadipatri,Hyderabad,CASH,Insufficient Funds
TXN51480,2025-05-03,6644,FAILED,ANN1,Annavaram,Hyderabad,NEFT,Technical Error
TXN70732,2025-05-07,6496,FAILED,HAD6,HimayatNagar,Gujarat,NEFT,Invalid Account Number
TXN91855,2025-05-06,8683,FAILED,T N7,Tadipatri,Hyderabad,DEBIT CARD,Exceeded Limit
TXN33331,2025-05-07,9797,FAILED,T N4,Tadipatri,Hyderabad,NEFT,Exceeded Limit
TXN54208,2025-05-03,1061,FAILED,VIM3,VijayPur,Gujarat,CREDIT CARD,Account Blocked
TXN75822,2025-05-01,9905,FAILED,VIM5,VijayPur,Gujarat,NEFT,Network Timeout
TXN80251,2025-05-06,7381,FAILED,TAM1,Tanuku,Hyderabad,CREDIT CARD,Technical Error
TXN46628,2025-05-06,903,FAILED,ANN7,Annavaram,Hyderabad,CASH,Insufficient Funds
TXN87429,2025-05-05,871,FAILED,ANN9,Annavaram,Hyderabad,CREDIT CARD,Insufficient Funds
TXN44571,2025-05-02,7116,FAILED,ANN8,Annavaram,Hyderabad,DEBIT CARD,Exceeded Limit
TXN82572,2025-05-02,474,FAILED,VIM7,Bharat Nagar,Gujarat,CREDIT CARD,Invalid Account Number
TXN18864,2025-05-01,3280,FAILED,T N8,Tadipatri,Hyderabad,CASH,Network Timeout
TXN55692,2025-05-03,3118,FAILED,VIM6,VijayPur,Gujarat,DEBIT CARD,Technical Error
TXN62230,2025-05-05,8021,FAILED,ANN4,Annavaram,Hyderabad,NEFT,Account Blocked
TXN66859,2025-05-02,6167,FAILED,VIM4,VijayPur,Gujarat,DEBIT CARD,Invalid Account Number
TXN90508,2025-05-03,3649,FAILED,VIM5,VijayPur,Gujarat,DEBIT CARD,Technical Error
TXN11843,2025-05-05,4403,FAILED,T N9,Tadipatri,Hyderabad,CASH,Exceeded Limit
TXN41829,2025-05-01,7873,FAILED,HAD9,HimayatNagar,Gujarat,CREDIT CARD,Account Blocked
TXN43317,2025-05-07,8537,FAILED,KOT6,Kormangala,Gujarat,DEBIT CARD,Exceeded Limit
TXN90411,2025-05-02,3294,FAILED,TAM8,Tanuku,Hyderabad,CREDIT CARD,Account Blocked
TXN27209,2025-05-04,2753,FAILED,VEL6,Vilaspur,Hyderabad,CREDIT CARD,Account Blocked
TXN81644,2025-05-06,7335,FAILED,T N7,Tadipatri,Hyderabad,DEBIT CARD,Insufficient Funds
TXN87552,2025-05-07,8671,FAILED,KOT2,Kormangala,Gujarat,CREDIT CARD,Invalid Account Number
TXN45711,2025-05-03,4364,FAILED,VEL6,Vilaspur,Hyderabad,CASH,Exceeded Limit
TXN17977,2025-05-03,2283,FAILED,VIM7,Bharat Nagar,Gujarat,NEFT,Exceeded Limit
TXN66317,2025-05-06,8500,FAILED,TAM5,Tanuku,Hyderabad,CASH,Invalid Account Number
TXN33410,2025-05-04,2040,FAILED,TAM1,Tanuku,Hyderabad,NEFT,Invalid Account Number
TXN68133,2025-05-05,3249,FAILED,VIM2,Bharat Nagar,Gujarat,CASH,Account Blocked
TXN73798,2025-05-01,4012,FAILED,ANN4,Annavaram,Hyderabad,NEFT,Invalid Account Number
TXN61258,2025-05-05,7174,FAILED,TAM1,Tanuku,Hyderabad,CASH,Invalid Account Number
TXN83648,2025-05-06,667,FAILED,T N1,Tadipatri,Hyderabad,NEFT,Insufficient Funds
TXN36198,2025-05-01,249,FAILED,HAD9,HimayatNagar,Gujarat,DEBIT CARD,Exceeded Limit
TXN78413,2025-05-06,6795,FAILED,VIM1,Bharat Nagar,Gujarat,CREDIT CARD,Exceeded Limit
TXN78366,2025-05-04,3863,FAILED,ANN7,Annavaram,Hyderabad,CASH,Exceeded Limit
TXN83996,2025-05-07,9472,FAILED,VEL4,Vilaspur,Hyderabad,NEFT,Invalid Account Number
TXN20948,2025-05-04,4789,FAILED,KOT5,Kormangala,Gujarat,CREDIT CARD,Account Blocked
TXN20603,2025-05-01,3528,FAILED,VEL1,Vilaspur,Hyderabad,DEBIT CARD,Technical Error
TXN22570,2025-05-02,6056,FAILED,HAD7,HimayatNagar,Gujarat,CREDIT CARD,Network Timeout
TXN72449,2025-05-02,5083,FAILED,TAM1,Tanuku,Hyderabad,CASH,Technical Error
TXN56693,2025-05-04,1218,FAILED,VEL7,Vilaspur,Hyderabad,DEBIT CARD,Network Timeout
TXN58541,2025-05-07,1583,FAILED,VIM7,VijayPur,Gujarat,DEBIT CARD,Invalid Account Number
TXN20007,2025-05-05,5133,FAILED,KOT6,Kormangala,Gujarat,CASH,Exceeded Limit
TXN87524,2025-05-07,1256,FAILED,KOT9,Kormangala,Gujarat,CASH,Invalid Account Number
TXN46058,2025-05-02,1446,FAILED,TAM3,Tanuku,Hyderabad,NEFT,Invalid Account Number
TXN41948,2025-05-03,3656,FAILED,T N8,Tadipatri,Hyderabad,CREDIT CARD,Exceeded Limit
TXN23225,2025-05-05,7635,FAILED,KOT6,Kormangala,Gujarat,CASH,Exceeded Limit
TXN56095,2025-05-02,3642,FAILED,VIM2,VijayPur,Gujarat,CREDIT CARD,Technical Error
TXN99937,2025-05-04,5705,FAILED,ANN7,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
TXN60411,2025-05-03,4646,FAILED,TAM7,Tanuku,Hyderabad,NEFT,Technical Error
TXN56095,2025-05-02,3642,FAILED,VIM2,Bharat Nagar,Gujarat,CREDIT CARD,Technical Error
TXN75953,2025-05-04,2373,FAILED,TAM4,Tanuku,Hyderabad,NEFT,Technical Error
TXN95993,2025-05-05,1675,FAILED,KOT1,Kormangala,Gujarat,DEBIT CARD,Exceeded Limit
TXN31753,2025-05-07,1094,FAILED,KOT6,Kormangala,Gujarat,CASH,Network Timeout
TXN68105,2025-05-06,1096,FAILED,TAM7,Tanuku,Hyderabad,CASH,Account Blocked
TXN12434,2025-05-04,6906,FAILED,TAM4,Tanuku,Hyderabad,CREDIT CARD,Invalid Account Number
TXN54057,2025-05-07,2568,FAILED,TAM1,Tanuku,Hyderabad,DEBIT CARD,Invalid Account Number
TXN60817,2025-05-03,9869,FAILED,ANN4,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
TXN95025,2025-05-01,7535,FAILED,VIM7,Bharat Nagar,Gujarat,CREDIT CARD,Invalid Account Number
TXN15326,2025-05-01,3067,FAILED,VEL7,Vilaspur,Hyderabad,DEBIT CARD,Invalid Account Number
TXN90508,2025-05-03,3649,FAILED,VIM5,Bharat Nagar,Gujarat,DEBIT CARD,Technical Error
TXN40139,2025-05-01,1832,FAILED,VEL1,Vilaspur,Hyderabad,NEFT,Insufficient Funds
TXN75822,2025-05-01,9905,FAILED,VIM5,Bharat Nagar,Gujarat,NEFT,Network Timeout
TXN92019,2025-05-05,4043,FAILED,IND9,AnadNagar,Vizag,CASH,Invalid Account Number
TXN73253,2025-05-07,8789,FAILED,KOR7,Kakinada,Vizag,CREDIT CARD,Technical Error
TXN35938,2025-05-04,8631,FAILED,HIN6,HRNagar,Gujarat,DEBIT CARD,Account Blocked
TXN87552,2025-05-07,8671,FAILED,KOT2,Komatla,Vizag,CREDIT CARD,Invalid Account Number
TXN20007,2025-05-05,5133,FAILED,KOT6,Komatla,Vizag,CASH,Exceeded Limit
TXN88162,2025-05-01,5244,FAILED,IND3,AnadNagar,Vizag,CASH,Insufficient Funds
TXN48294,2025-05-02,4936,FAILED,IND5,AnadNagar,Vizag,NEFT,Exceeded Limit
TXN47508,2025-05-03,1411,FAILED,IND2,AnadNagar,Vizag,DEBIT CARD,Technical Error
TXN45765,2025-05-03,6660,FAILED,BTM5,Bhimavaram,Vizag,CASH,Exceeded Limit
TXN26628,2025-05-06,3706,FAILED,ADY9,Alwal,Hyderabad,CASH,Invalid Account Number
TXN33591,2025-05-06,2406,FAILED,ADY4,Alwal,Hyderabad,DEBIT CARD,Account Blocked
TXN89635,2025-05-07,5421,FAILED,KOR4,Kakinada,Vizag,CREDIT CARD,Invalid Account Number
TXN52955,2025-05-01,6740,FAILED,ADY6,Alwal,Hyderabad,CASH,Insufficient Funds
TXN49978,2025-05-04,4515,FAILED,IND6,AnadNagar,Vizag,DEBIT CARD,Technical Error
TXN43317,2025-05-07,8537,FAILED,KOT6,Komatla,Vizag,DEBIT CARD,Exceeded Limit
TXN87371,2025-05-07,8430,FAILED,BTM6,Bhimavaram,Vizag,DEBIT CARD,Network Timeout
TXN39563,2025-05-07,8409,FAILED,HIN1,HRNagar,Gujarat,NEFT,Insufficient Funds
TXN38488,2025-05-07,9794,FAILED,MG 4,Malkaagiri,Vizag,CREDIT CARD,Technical Error
TXN44991,2025-05-01,1832,FAILED,KOT1,Komatla,Vizag,NEFT,Network Timeout
TXN33699,2025-05-02,5600,FAILED,ADY6,Alwal,Hyderabad,DEBIT CARD,Account Blocked
TXN74682,2025-05-06,7678,FAILED,BTM6,Bhimavaram,Vizag,CASH,Network Timeout
TXN96757,2025-05-06,8631,FAILED,IND3,AnadNagar,Vizag,CASH,Technical Error
TXN29317,2025-05-05,999,FAILED,BTM4,Bhimavaram,Vizag,CREDIT CARD,Insufficient Funds
TXN87524,2025-05-07,1256,FAILED,KOT9,Komatla,Vizag,CASH,Invalid Account Number
TXN61941,2025-05-04,9564,FAILED,BTM4,Bhimavaram,Vizag,NEFT,Account Blocked
TXN30635,2025-05-06,1864,FAILED,BTM7,Bhimavaram,Vizag,CREDIT CARD,Invalid Account Number
TXN95801,2025-05-03,985,FAILED,ADY9,Alwal,Hyderabad,CASH,Network Timeout
TXN26414,2025-05-03,801,FAILED,IND2,AnadNagar,Vizag,CREDIT CARD,Network Timeout
TXN38473,2025-05-01,4162,FAILED,KOR3,Kakinada,Vizag,DEBIT CARD,Technical Error
TXN17152,2025-05-01,2402,FAILED,MG 2,Malkaagiri,Vizag,NEFT,Insufficient Funds
TXN42973,2025-05-02,5572,FAILED,BTM7,Bhimavaram,Vizag,CASH,Network Timeout
TXN90026,2025-05-05,6687,FAILED,BTM4,Bhimavaram,Vizag,CASH,Insufficient Funds
TXN69930,2025-05-05,666,FAILED,ADY4,Alwal,Hyderabad,CREDIT CARD,Invalid Account Number
TXN45494,2025-05-03,2720,FAILED,IND5,AnadNagar,Vizag,CREDIT CARD,Technical Error
TXN92600,2025-05-04,3484,FAILED,ADY6,Alwal,Hyderabad,CREDIT CARD,Account Blocked
TXN79109,2025-05-01,3050,FAILED,BTM4,Bhimavaram,Vizag,CREDIT CARD,Exceeded Limit
TXN89741,2025-05-06,7621,FAILED,KOR8,Kakinada,Vizag,CASH,Insufficient Funds
TXN64791,2025-05-05,4023,FAILED,MG 3,Malkaagiri,Vizag,CREDIT CARD,Invalid Account Number
TXN65990,2025-05-01,6495,FAILED,IND7,AnadNagar,Vizag,NEFT,Technical Error
TXN69550,2025-05-02,7924,FAILED,KOT4,Komatla,Vizag,CREDIT CARD,Insufficient Funds
TXN76739,2025-05-01,983,FAILED,ADY2,Alwal,Hyderabad,CREDIT CARD,Exceeded Limit
TXN26981,2025-05-06,5684,FAILED,MG 8,Malkaagiri,Vizag,CASH,Technical Error
TXN37828,2025-05-01,2071,FAILED,HIN5,HRNagar,Gujarat,CREDIT CARD,Technical Error
TXN31753,2025-05-07,1094,FAILED,KOT6,Komatla,Vizag,CASH,Network Timeout
TXN58840,2025-05-01,5783,FAILED,KOR2,Kakinada,Vizag,CASH,Exceeded Limit
TXN71864,2025-05-04,7331,FAILED,IND6,AnadNagar,Vizag,CREDIT CARD,Insufficient Funds
TXN59599,2025-05-04,5677,FAILED,IND1,AnadNagar,Vizag,CREDIT CARD,Network Timeout
TXN54365,2025-05-05,7205,FAILED,HIN9,HRNagar,Gujarat,CASH,Account Blocked
TXN23467,2025-05-01,5683,FAILED,MG 2,Malkaagiri,Vizag,CREDIT CARD,Network Timeout
TXN72774,2025-05-02,7158,FAILED,MG 5,Malkaagiri,Vizag,CASH,Invalid Account Number
TXN84630,2025-05-04,3206,FAILED,KOT2,Komatla,Vizag,DEBIT CARD,Invalid Account Number
TXN45521,2025-05-04,2062,FAILED,MG 2,Malkaagiri,Vizag,CREDIT CARD,Invalid Account Number
TXN95993,2025-05-05,1675,FAILED,KOT1,Komatla,Vizag,DEBIT CARD,Exceeded Limit
