TransactionID,Date,Amount,Status,BranchID,BranchName,BranchCity,TransactionType,FailureReason
TXN87266,2025-05-07,2079,SUCCESS,IND5,AnadNagar,Vizag,DEBIT CARD,""
TXN86131,2025-05-01,4199,SUCCESS,MG 5,Malkaagiri,Vizag,CREDIT CARD,""
TXN67077,2025-05-03,1756,SUCCESS,BTM2,Bhimavaram,Vizag,DEBIT CARD,""
TXN65139,2025-05-04,8462,SUCCESS,HIN3,HRNagar,Gujarat,CASH,""
TXN18104,2025-05-02,9927,SUCCESS,MG 6,Malkaagiri,Vizag,CREDIT CARD,""
TXN45836,2025-05-02,3417,SUCCESS,BTM9,Bhimavaram,Vizag,CASH,""
TXN17615,2025-05-07,9353,SUCCESS,KOT9,Komatla,Vizag,DEBIT CARD,""
TXN90186,2025-05-02,8960,SUCCESS,MG 6,Malkaagiri,Vizag,CREDIT CARD,""
TXN17194,2025-05-01,4669,SUCCESS,BTM8,Bhimavaram,Vizag,DEBIT CARD,""
TXN43982,2025-05-05,1354,SUCCESS,BTM9,Bhimavaram,Vizag,DEBIT CARD,""
TXN58072,2025-05-05,8009,SUCCESS,HIN5,HRNagar,Gujarat,DEBIT CARD,""
TXN96354,2025-05-04,5781,SUCCESS,MG 7,Malkaagiri,Vizag,DEBIT CARD,""
TXN40354,2025-05-06,5495,SUCCESS,BTM8,Bhimavaram,Vizag,CREDIT CARD,""
TXN92610,2025-05-07,3966,SUCCESS,IND4,AnadNagar,Vizag,NEFT,""
TXN94928,2025-05-05,8210,SUCCESS,BTM3,Bhimavaram,Vizag,CREDIT CARD,""
TXN21424,2025-05-06,4926,SUCCESS,KOT5,Komatla,Vizag,CREDIT CARD,""
TXN78383,2025-05-02,228,SUCCESS,ADY3,Alwal,Hyderabad,DEBIT CARD,""
TXN60120,2025-05-02,664,FAILED,HIN3,HRNagar,Gujarat,CASH,Account Blocked
TXN33834,2025-05-07,5298,SUCCESS,MG 6,Malkaagiri,Vizag,CASH,""
TXN12298,2025-05-03,1897,FAILED,IND8,AnadNagar,Vizag,DEBIT CARD,Exceeded Limit
TXN50753,2025-05-01,1780,SUCCESS,KOT9,Komatla,Vizag,CREDIT CARD,""
TXN53857,2025-05-02,7961,SUCCESS,KOT6,Komatla,Vizag,CREDIT CARD,""
TXN78029,2025-05-01,8417,FAILED,MG 9,Malkaagiri,Vizag,CASH,Network Timeout
TXN77129,2025-05-04,1263,FAILED,KOR4,Kakinada,Vizag,NEFT,Exceeded Limit
TXN62153,2025-05-04,1762,FAILED,KOR4,Kakinada,Vizag,CREDIT CARD,Network Timeout
TXN24819,2025-05-04,9066,FAILED,KOR6,Kakinada,Vizag,CREDIT CARD,Invalid Account Number
TXN49179,2025-05-05,3237,SUCCESS,MG 4,Malkaagiri,Vizag,CREDIT CARD,""
TXN40803,2025-05-01,2010,SUCCESS,IND4,AnadNagar,Vizag,DEBIT CARD,""
TXN77063,2025-05-04,9301,SUCCESS,KOT7,Komatla,Vizag,CREDIT CARD,""
TXN56102,2025-05-04,4020,SUCCESS,ADY6,Alwal,Hyderabad,CASH,""
TXN97072,2025-05-06,5784,SUCCESS,KOR8,Kakinada,Vizag,DEBIT CARD,""
TXN82359,2025-05-02,9252,SUCCESS,HIN1,HRNagar,Gujarat,DEBIT CARD,""
TXN23646,2025-05-06,3491,SUCCESS,HIN4,HRNagar,Gujarat,CASH,""
TXN78782,2025-05-04,1012,SUCCESS,HIN8,HRNagar,Gujarat,CREDIT CARD,""
TXN87031,2025-05-07,793,SUCCESS,ADY6,Alwal,Hyderabad,DEBIT CARD,""
TXN49594,2025-05-03,3042,SUCCESS,KOR5,Kakinada,Vizag,CASH,""
TXN38292,2025-05-07,9776,SUCCESS,KOR4,Kakinada,Vizag,NEFT,""
TXN32728,2025-05-03,529,SUCCESS,MG 6,Malkaagiri,Vizag,CASH,""
TXN40597,2025-05-05,2080,FAILED,ADY1,Alwal,Hyderabad,NEFT,Invalid Account Number
TXN14794,2025-05-07,7376,SUCCESS,ADY9,Alwal,Hyderabad,CASH,""
TXN84758,2025-05-06,459,SUCCESS,IND2,AnadNagar,Vizag,NEFT,""
TXN15212,2025-05-06,8173,SUCCESS,ADY6,Alwal,Hyderabad,NEFT,""
TXN61296,2025-05-01,1759,SUCCESS,HIN8,HRNagar,Gujarat,DEBIT CARD,""
TXN19297,2025-05-02,8705,SUCCESS,IND9,AnadNagar,Vizag,CASH,""
TXN26396,2025-05-03,3560,SUCCESS,HIN8,HRNagar,Gujarat,NEFT,""
TXN65474,2025-05-01,4405,SUCCESS,HIN6,HRNagar,Gujarat,NEFT,""
TXN69458,2025-05-02,328,SUCCESS,BTM8,Bhimavaram,Vizag,DEBIT CARD,""
TXN71139,2025-05-02,247,SUCCESS,KOT8,Komatla,Vizag,DEBIT CARD,""
TXN39846,2025-05-05,9667,FAILED,HIN1,HRNagar,Gujarat,NEFT,Invalid Account Number
TXN24089,2025-05-07,3839,SUCCESS,KOR3,Kakinada,Vizag,CASH,""
TXN67004,2025-05-07,4899,SUCCESS,IND9,AnadNagar,Vizag,DEBIT CARD,""
TXN67984,2025-05-03,5099,SUCCESS,KOR1,Kakinada,Vizag,CREDIT CARD,""
TXN80672,2025-05-03,2753,SUCCESS,KOT6,Komatla,Vizag,CREDIT CARD,""
TXN43203,2025-05-04,3411,SUCCESS,BTM6,Bhimavaram,Vizag,CASH,""
TXN92678,2025-05-02,6552,SUCCESS,KOT8,Komatla,Vizag,CASH,""
TXN44004,2025-05-02,3634,FAILED,MG 7,Malkaagiri,Vizag,CREDIT CARD,Invalid Account Number
TXN56834,2025-05-04,2116,SUCCESS,BTM3,Bhimavaram,Vizag,NEFT,""
TXN53291,2025-05-02,3623,SUCCESS,KOT6,Komatla,Vizag,CASH,""
TXN62801,2025-05-05,7647,SUCCESS,KOT2,Komatla,Vizag,CASH,""
TXN51984,2025-05-07,5905,SUCCESS,KOT4,Komatla,Vizag,NEFT,""
TXN76741,2025-05-03,9145,SUCCESS,BTM3,Bhimavaram,Vizag,CREDIT CARD,""
TXN23557,2025-05-03,2019,FAILED,ADY8,Alwal,Hyderabad,CREDIT CARD,Insufficient Funds
TXN52471,2025-05-04,4731,SUCCESS,KOR6,Kakinada,Vizag,DEBIT CARD,""
TXN62499,2025-05-06,630,SUCCESS,MG 3,Malkaagiri,Vizag,DEBIT CARD,""
TXN94432,2025-05-04,7576,SUCCESS,ADY1,Alwal,Hyderabad,NEFT,""
TXN70192,2025-05-02,3824,SUCCESS,KOR4,Kakinada,Vizag,NEFT,""
TXN44739,2025-05-04,9583,SUCCESS,KOT1,Komatla,Vizag,CREDIT CARD,""
TXN29416,2025-05-01,9676,SUCCESS,BTM3,Bhimavaram,Vizag,NEFT,""
TXN39327,2025-05-04,4961,SUCCESS,IND5,AnadNagar,Vizag,CASH,""
TXN79865,2025-05-02,3249,SUCCESS,KOR2,Kakinada,Vizag,DEBIT CARD,""
TXN33839,2025-05-05,5477,SUCCESS,KOR1,Kakinada,Vizag,NEFT,""
TXN96931,2025-05-07,4786,FAILED,KOR1,Kakinada,Vizag,NEFT,Network Timeout
TXN28345,2025-05-02,3414,FAILED,IND7,AnadNagar,Vizag,DEBIT CARD,Network Timeout
TXN65959,2025-05-03,3232,SUCCESS,KOT8,Komatla,Vizag,CREDIT CARD,""
TXN20948,2025-05-04,4789,FAILED,KOT5,Komatla,Vizag,CREDIT CARD,Account Blocked
TXN22988,2025-05-01,1889,SUCCESS,ADY4,Alwal,Hyderabad,DEBIT CARD,""
TXN91440,2025-05-03,3955,SUCCESS,IND3,AnadNagar,Vizag,CREDIT CARD,""
TXN73947,2025-05-03,4354,SUCCESS,HIN9,HRNagar,Gujarat,NEFT,""
TXN40453,2025-05-04,6446,FAILED,HIN4,HRNagar,Gujarat,CASH,Network Timeout
TXN39227,2025-05-02,6714,SUCCESS,MG 9,Malkaagiri,Vizag,CREDIT CARD,""
TXN32528,2025-05-05,2916,FAILED,ADY8,Alwal,Hyderabad,CASH,Invalid Account Number
TXN70444,2025-05-07,9222,SUCCESS,IND2,AnadNagar,Vizag,CASH,""
TXN74204,2025-05-05,7053,SUCCESS,KOR2,Kakinada,Vizag,CREDIT CARD,""
TXN77087,2025-05-05,8147,SUCCESS,HIN1,HRNagar,Gujarat,CREDIT CARD,""
TXN97909,2025-05-04,2751,SUCCESS,BTM4,Bhimavaram,Vizag,DEBIT CARD,""
TXN73500,2025-05-04,2245,FAILED,ADY3,Alwal,Hyderabad,NEFT,Insufficient Funds
TXN68703,2025-05-01,477,SUCCESS,IND6,AnadNagar,Vizag,DEBIT CARD,""
TXN13107,2025-05-03,5804,SUCCESS,IND5,AnadNagar,Vizag,DEBIT CARD,""
TXN95120,2025-05-03,3427,SUCCESS,MG 6,Malkaagiri,Vizag,DEBIT CARD,""
TXN68253,2025-05-01,5798,FAILED,ADY3,Alwal,Hyderabad,NEFT,Invalid Account Number
TXN76097,2025-05-03,4219,SUCCESS,ADY3,Alwal,Hyderabad,CREDIT CARD,""
TXN91743,2025-05-01,8605,SUCCESS,KOT8,Komatla,Vizag,CASH,""
TXN33718,2025-05-05,6707,SUCCESS,KOR5,Kakinada,Vizag,NEFT,""
TXN58357,2025-05-04,9680,SUCCESS,IND3,AnadNagar,Vizag,DEBIT CARD,""
TXN13507,2025-05-02,5068,SUCCESS,KOT1,Komatla,Vizag,DEBIT CARD,""
TXN99987,2025-05-06,7088,FAILED,MG 4,Malkaagiri,Vizag,DEBIT CARD,Account Blocked
TXN52001,2025-05-05,5833,FAILED,BTM8,Bhimavaram,Vizag,CASH,Exceeded Limit
TXN16443,2025-05-04,1013,SUCCESS,ADY7,Alwal,Hyderabad,NEFT,""
TXN36675,2025-05-02,7269,SUCCESS,BTM8,Bhimavaram,Vizag,CASH,""
TXN38654,2025-05-07,9109,SUCCESS,HIN2,HRNagar,Gujarat,NEFT,""
TXN47779,2025-05-05,4004,SUCCESS,IND5,AnadNagar,Vizag,CASH,""
TXN84787,2025-05-06,4378,SUCCESS,IND4,AnadNagar,Vizag,NEFT,""
TXN21806,2025-05-05,936,SUCCESS,IND8,AnadNagar,Vizag,CASH,""
TXN27803,2025-05-05,8225,SUCCESS,MG 9,Malkaagiri,Vizag,DEBIT CARD,""
TXN34905,2025-05-01,3298,FAILED,KOT7,Komatla,Vizag,CASH,Technical Error
TXN69508,2025-05-02,368,SUCCESS,HIN5,HRNagar,Gujarat,CASH,""
TXN65199,2025-05-02,2158,SUCCESS,BTM4,Bhimavaram,Vizag,NEFT,""
TXN19825,2025-05-05,3033,FAILED,ADY3,Alwal,Hyderabad,CASH,Account Blocked
TXN19374,2025-05-07,1322,SUCCESS,IND8,AnadNagar,Vizag,CREDIT CARD,""
TXN34105,2025-05-01,9731,FAILED,KOR5,Kakinada,Vizag,NEFT,Invalid Account Number
TXN75764,2025-05-04,4804,SUCCESS,T N2,Tadipatri,Hyderabad,NEFT,""
TXN61441,2025-05-07,3012,SUCCESS,T N5,Tadipatri,Hyderabad,DEBIT CARD,""
TXN84646,2025-05-06,6764,FAILED,TAM7,Tanuku,Hyderabad,NEFT,Insufficient Funds
TXN78413,2025-05-06,6795,FAILED,VIM1,VijayPur,Gujarat,CREDIT CARD,Exceeded Limit
TXN84919,2025-05-07,5030,SUCCESS,VEL8,Vilaspur,Hyderabad,DEBIT CARD,""
TXN70240,2025-05-06,8397,SUCCESS,HAD8,HimayatNagar,Gujarat,CREDIT CARD,""
TXN61019,2025-05-01,740,SUCCESS,HAD6,HimayatNagar,Gujarat,CREDIT CARD,""
TXN49854,2025-05-06,4990,SUCCESS,VEL6,Vilaspur,Hyderabad,NEFT,""
TXN54982,2025-05-07,6749,SUCCESS,VIM5,VijayPur,Gujarat,CREDIT CARD,""
TXN29018,2025-05-06,5926,SUCCESS,HAD5,HimayatNagar,Gujarat,NEFT,""
TXN25455,2025-05-05,7686,SUCCESS,VEL3,Vilaspur,Hyderabad,CASH,""
TXN74071,2025-05-01,7181,SUCCESS,TAM8,Tanuku,Hyderabad,CREDIT CARD,""
TXN25359,2025-05-05,8531,FAILED,TAM6,Tanuku,Hyderabad,NEFT,Insufficient Funds
TXN55692,2025-05-03,3118,FAILED,VIM6,Bharat Nagar,Gujarat,DEBIT CARD,Technical Error
TXN81722,2025-05-02,3870,SUCCESS,KOT3,Kormangala,Gujarat,DEBIT CARD,""
TXN53857,2025-05-02,7961,SUCCESS,KOT6,Kormangala,Gujarat,CREDIT CARD,""
TXN84798,2025-05-06,9586,FAILED,VIM6,VijayPur,Gujarat,CREDIT CARD,Technical Error
TXN72271,2025-05-02,914,FAILED,VEL8,Vilaspur,Hyderabad,CASH,Account Blocked
TXN56274,2025-05-05,8546,FAILED,T N2,Tadipatri,Hyderabad,CREDIT CARD,Insufficient Funds
TXN41265,2025-05-01,4793,SUCCESS,TAM1,Tanuku,Hyderabad,DEBIT CARD,""
TXN93651,2025-05-01,2331,FAILED,ANN6,Annavaram,Hyderabad,DEBIT CARD,Technical Error
TXN35889,2025-05-02,7739,FAILED,ANN4,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
TXN88773,2025-05-06,485,SUCCESS,VIM8,VijayPur,Gujarat,CREDIT CARD,""
TXN96096,2025-05-02,897,SUCCESS,VIM3,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN64029,2025-05-02,1357,FAILED,T N2,Tadipatri,Hyderabad,CASH,Account Blocked
TXN42937,2025-05-06,3949,SUCCESS,ANN9,Annavaram,Hyderabad,CREDIT CARD,""
TXN96900,2025-05-07,3860,SUCCESS,TAM4,Tanuku,Hyderabad,CASH,""
TXN83905,2025-05-07,269,SUCCESS,TAM2,Tanuku,Hyderabad,CASH,""
TXN66859,2025-05-02,6167,FAILED,VIM4,Bharat Nagar,Gujarat,DEBIT CARD,Invalid Account Number
TXN99061,2025-05-03,2607,FAILED,VIM1,VijayPur,Gujarat,CREDIT CARD,Exceeded Limit
TXN92678,2025-05-02,6552,SUCCESS,KOT8,Kormangala,Gujarat,CASH,""
TXN66134,2025-05-03,7709,FAILED,KOT2,Kormangala,Gujarat,NEFT,Insufficient Funds
TXN71109,2025-05-01,473,FAILED,TAM9,Tanuku,Hyderabad,CASH,Exceeded Limit
TXN98372,2025-05-03,7721,SUCCESS,VIM1,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN26930,2025-05-02,1899,SUCCESS,T N4,Tadipatri,Hyderabad,CREDIT CARD,""
TXN52316,2025-05-03,4890,SUCCESS,KOT5,Kormangala,Gujarat,NEFT,""
TXN85104,2025-05-01,4948,SUCCESS,TAM9,Tanuku,Hyderabad,CASH,""
TXN35706,2025-05-05,3766,FAILED,VIM2,Bharat Nagar,Gujarat,CREDIT CARD,Account Blocked
TXN30469,2025-05-05,627,FAILED,T N8,Tadipatri,Hyderabad,DEBIT CARD,Exceeded Limit
TXN70452,2025-05-05,8642,SUCCESS,TAM1,Tanuku,Hyderabad,NEFT,""
TXN63422,2025-05-05,2894,FAILED,T N5,Tadipatri,Hyderabad,DEBIT CARD,Network Timeout
TXN33427,2025-05-02,2335,SUCCESS,VEL1,Vilaspur,Hyderabad,NEFT,""
TXN13813,2025-05-01,4497,FAILED,VIM4,Bharat Nagar,Gujarat,CREDIT CARD,Invalid Account Number
TXN65552,2025-05-04,3682,SUCCESS,VIM5,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN37140,2025-05-02,4725,SUCCESS,ANN6,Annavaram,Hyderabad,NEFT,""
TXN18000,2025-05-04,8932,SUCCESS,HAD7,HimayatNagar,Gujarat,CASH,""
TXN12300,2025-05-06,6297,SUCCESS,KOT9,Kormangala,Gujarat,CREDIT CARD,""
TXN92731,2025-05-06,8562,SUCCESS,TAM4,Tanuku,Hyderabad,DEBIT CARD,""
TXN51984,2025-05-07,5905,SUCCESS,KOT4,Kormangala,Gujarat,NEFT,""
TXN51475,2025-05-02,4552,SUCCESS,T N4,Tadipatri,Hyderabad,NEFT,""
TXN55602,2025-05-07,10000,SUCCESS,VIM9,Bharat Nagar,Gujarat,CREDIT CARD,""
TXN22858,2025-05-03,9455,SUCCESS,TAM8,Tanuku,Hyderabad,NEFT,""
TXN56687,2025-05-03,7465,SUCCESS,VIM6,VijayPur,Gujarat,NEFT,""
TXN36057,2025-05-04,8937,SUCCESS,KOT5,Kormangala,Gujarat,NEFT,""
TXN56653,2025-05-05,6764,SUCCESS,VIM4,VijayPur,Gujarat,DEBIT CARD,""
TXN17066,2025-05-07,616,SUCCESS,HAD3,HimayatNagar,Gujarat,CASH,""
TXN78972,2025-05-04,3833,SUCCESS,HAD8,HimayatNagar,Gujarat,DEBIT CARD,""
TXN62968,2025-05-07,3872,FAILED,HAD2,HimayatNagar,Gujarat,NEFT,Insufficient Funds
TXN79874,2025-05-04,1690,SUCCESS,VIM2,Bharat Nagar,Gujarat,CASH,""
TXN15056,2025-05-05,887,FAILED,VIM2,Bharat Nagar,Gujarat,CREDIT CARD,Insufficient Funds
TXN26627,2025-05-04,9003,SUCCESS,ANN3,Annavaram,Hyderabad,CASH,""
TXN53449,2025-05-04,8257,SUCCESS,KOT8,Kormangala,Gujarat,CASH,""
TXN53169,2025-05-03,7527,SUCCESS,ANN1,Annavaram,Hyderabad,CASH,""
TXN21117,2025-05-03,7890,SUCCESS,HAD7,HimayatNagar,Gujarat,CASH,""
TXN84695,2025-05-03,5575,SUCCESS,VEL4,Vilaspur,Hyderabad,CASH,""
TXN16499,2025-05-04,4772,FAILED,VEL8,Vilaspur,Hyderabad,DEBIT CARD,Insufficient Funds
TXN81473,2025-05-04,7478,FAILED,T N6,Tadipatri,Hyderabad,DEBIT CARD,Exceeded Limit
TXN53880,2025-05-04,430,SUCCESS,VIM9,VijayPur,Gujarat,CASH,""
TXN47415,2025-05-07,5192,SUCCESS,HAD7,HimayatNagar,Gujarat,DEBIT CARD,""
TXN76258,2025-05-01,4230,FAILED,TAM2,Tanuku,Hyderabad,CREDIT CARD,Account Blocked
TXN86410,2025-05-04,6385,SUCCESS,VIM3,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN54208,2025-05-03,1061,FAILED,VIM3,Bharat Nagar,Gujarat,CREDIT CARD,Account Blocked
TXN41170,2025-05-05,7027,SUCCESS,VIM4,VijayPur,Gujarat,DEBIT CARD,""
TXN63880,2025-05-05,6690,FAILED,HAD4,HimayatNagar,Gujarat,CREDIT CARD,Exceeded Limit
TXN46054,2025-05-03,6549,FAILED,TAM4,Tanuku,Hyderabad,CREDIT CARD,Technical Error
TXN36679,2025-05-01,3642,FAILED,T N9,Tadipatri,Hyderabad,CASH,Invalid Account Number
TXN16844,2025-05-07,9321,FAILED,T N3,Tadipatri,Hyderabad,CREDIT CARD,Account Blocked
TXN23832,2025-05-04,1493,SUCCESS,ANN2,Annavaram,Hyderabad,CREDIT CARD,""
TXN84277,2025-05-05,2211,SUCCESS,VIM4,Bharat Nagar,Gujarat,NEFT,""
TXN17874,2025-05-04,6878,SUCCESS,T N5,Tadipatri,Hyderabad,DEBIT CARD,""
TXN56339,2025-05-07,3344,FAILED,ANN5,Annavaram,Hyderabad,DEBIT CARD,Network Timeout
TXN48534,2025-05-02,5298,SUCCESS,VEL5,Vilaspur,Hyderabad,NEFT,""
TXN52847,2025-05-05,8171,SUCCESS,VEL1,Vilaspur,Hyderabad,NEFT,""
TXN17573,2025-05-04,2845,SUCCESS,T N4,Tadipatri,Hyderabad,CREDIT CARD,""
TXN91001,2025-05-01,8631,FAILED,VIM3,VijayPur,Gujarat,CREDIT CARD,Network Timeout
TXN81561,2025-05-01,6577,SUCCESS,HAD8,HimayatNagar,Gujarat,NEFT,""
TXN47992,2025-05-01,532,SUCCESS,HAD2,HimayatNagar,Gujarat,CREDIT CARD,""
TXN44941,2025-05-07,5240,SUCCESS,TAM3,Tanuku,Hyderabad,CASH,""
TXN18362,2025-05-07,8553,FAILED,T N4,Tadipatri,Hyderabad,CASH,Technical Error
TXN64131,2025-05-02,9385,SUCCESS,HAD1,HimayatNagar,Gujarat,NEFT,""
TXN82223,2025-05-07,6902,FAILED,ANN6,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
TXN13142,2025-05-07,5333,SUCCESS,VIM4,VijayPur,Gujarat,CASH,""
TXN85164,2025-05-01,7499,SUCCESS,VEL4,Vilaspur,Hyderabad,CREDIT CARD,""
TXN69550,2025-05-02,7924,FAILED,KOT4,Kormangala,Gujarat,CREDIT CARD,Insufficient Funds
TXN63961,2025-05-06,3170,SUCCESS,TAM8,Tanuku,Hyderabad,CASH,""
TXN79336,2025-05-06,9365,SUCCESS,VEL8,Vilaspur,Hyderabad,CASH,""
TXN60140,2025-05-05,7262,SUCCESS,VEL6,Vilaspur,Hyderabad,DEBIT CARD,""
TXN38069,2025-05-02,499,SUCCESS,ANN9,Annavaram,Hyderabad,CASH,""
TXN41069,2025-05-06,3647,SUCCESS,ANN3,Annavaram,Hyderabad,CREDIT CARD,""
TXN35278,2025-05-02,407,SUCCESS,VIM7,VijayPur,Gujarat,DEBIT CARD,""
TXN23426,2025-05-02,7616,SUCCESS,VIM7,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN84845,2025-05-02,2540,SUCCESS,ANN5,Annavaram,Hyderabad,CASH,""
TXN18338,2025-05-05,3536,SUCCESS,HAD6,HimayatNagar,Gujarat,NEFT,""
TXN27382,2025-05-05,6243,SUCCESS,VEL9,Vilaspur,Hyderabad,NEFT,""
TXN18096,2025-05-06,1935,SUCCESS,KOT3,Kormangala,Gujarat,CASH,""
