TransactionID,Date,Amount,Status,BranchID,BranchName,BranchCity,TransactionType,FailureReason
TXN86025,2025-05-04,162,SUCCESS,ANN9,Annavaram,Hyderabad,NEFT,""
TXN55692,2025-05-03,3118,FAILED,VIM6,VijayPur,Gujarat,DEBIT CARD,Technical Error
TXN47314,2025-05-04,2981,SUCCESS,HAD8,HimayatNagar,Gujarat,NEFT,""
TXN42314,2025-05-01,6419,SUCCESS,T N9,Tadipatri,Hyderabad,NEFT,""
TXN53880,2025-05-04,430,SUCCESS,VIM9,Bharat Nagar,Gujarat,CASH,""
TXN62230,2025-05-05,8021,FAILED,ANN4,Annavaram,Hyderabad,NEFT,Account Blocked
TXN13507,2025-05-02,5068,SUCCESS,KOT1,Kormangala,Gujarat,DEBIT CARD,""
TXN72824,2025-05-03,6497,SUCCESS,VEL5,Vilaspur,Hyderabad,CASH,""
TXN38127,2025-05-01,4542,SUCCESS,VIM6,Bharat Nagar,Gujarat,CREDIT CARD,""
TXN66859,2025-05-02,6167,FAILED,VIM4,VijayPur,Gujarat,DEBIT CARD,Invalid Account Number
TXN90508,2025-05-03,3649,FAILED,VIM5,VijayPur,Gujarat,DEBIT CARD,Technical Error
TXN11843,2025-05-05,4403,FAILED,T N9,Tadipatri,Hyderabad,CASH,Exceeded Limit
TXN41829,2025-05-01,7873,FAILED,HAD9,HimayatNagar,Gujarat,CREDIT CARD,Account Blocked
TXN48438,2025-05-03,9709,SUCCESS,HAD1,HimayatNagar,Gujarat,CASH,""
TXN43317,2025-05-07,8537,FAILED,KOT6,Kormangala,Gujarat,DEBIT CARD,Exceeded Limit
TXN56481,2025-05-03,6462,SUCCESS,HAD1,HimayatNagar,Gujarat,DEBIT CARD,""
TXN90411,2025-05-02,3294,FAILED,TAM8,Tanuku,Hyderabad,CREDIT CARD,Account Blocked
TXN90303,2025-05-06,1339,SUCCESS,T N6,Tadipatri,Hyderabad,DEBIT CARD,""
TXN40609,2025-05-07,4745,SUCCESS,VIM9,VijayPur,Gujarat,DEBIT CARD,""
TXN71074,2025-05-06,5915,SUCCESS,VEL8,Vilaspur,Hyderabad,CASH,""
TXN39879,2025-05-03,9346,SUCCESS,TAM4,Tanuku,Hyderabad,CASH,""
TXN27209,2025-05-04,2753,FAILED,VEL6,Vilaspur,Hyderabad,CREDIT CARD,Account Blocked
TXN10582,2025-05-07,2860,SUCCESS,TAM9,Tanuku,Hyderabad,DEBIT CARD,""
TXN81644,2025-05-06,7335,FAILED,T N7,Tadipatri,Hyderabad,DEBIT CARD,Insufficient Funds
TXN83901,2025-05-03,5953,SUCCESS,KOT7,Kormangala,Gujarat,CREDIT CARD,""
TXN63675,2025-05-07,8359,SUCCESS,HAD1,HimayatNagar,Gujarat,CREDIT CARD,""
TXN42466,2025-05-01,225,SUCCESS,T N5,Tadipatri,Hyderabad,DEBIT CARD,""
TXN87552,2025-05-07,8671,FAILED,KOT2,Kormangala,Gujarat,CREDIT CARD,Invalid Account Number
TXN45711,2025-05-03,4364,FAILED,VEL6,Vilaspur,Hyderabad,CASH,Exceeded Limit
TXN17977,2025-05-03,2283,FAILED,VIM7,Bharat Nagar,Gujarat,NEFT,Exceeded Limit
TXN66317,2025-05-06,8500,FAILED,TAM5,Tanuku,Hyderabad,CASH,Invalid Account Number
TXN22045,2025-05-04,9736,SUCCESS,VEL7,Vilaspur,Hyderabad,CREDIT CARD,""
TXN73577,2025-05-04,3939,SUCCESS,VEL9,Vilaspur,Hyderabad,CREDIT CARD,""
TXN68107,2025-05-02,980,SUCCESS,T N8,Tadipatri,Hyderabad,DEBIT CARD,""
TXN52562,2025-05-03,7172,SUCCESS,VEL1,Vilaspur,Hyderabad,NEFT,""
TXN33410,2025-05-04,2040,FAILED,TAM1,Tanuku,Hyderabad,NEFT,Invalid Account Number
TXN68133,2025-05-05,3249,FAILED,VIM2,Bharat Nagar,Gujarat,CASH,Account Blocked
TXN73798,2025-05-01,4012,FAILED,ANN4,Annavaram,Hyderabad,NEFT,Invalid Account Number
TXN55602,2025-05-07,10000,SUCCESS,VIM9,VijayPur,Gujarat,CREDIT CARD,""
TXN61980,2025-05-04,4641,SUCCESS,TAM7,Tanuku,Hyderabad,CASH,""
TXN61258,2025-05-05,7174,FAILED,TAM1,Tanuku,Hyderabad,CASH,Invalid Account Number
TXN83648,2025-05-06,667,FAILED,T N1,Tadipatri,Hyderabad,NEFT,Insufficient Funds
TXN17057,2025-05-07,9495,SUCCESS,TAM4,Tanuku,Hyderabad,DEBIT CARD,""
TXN61774,2025-05-06,8096,SUCCESS,VIM2,VijayPur,Gujarat,CREDIT CARD,""
TXN44739,2025-05-04,9583,SUCCESS,KOT1,Kormangala,Gujarat,CREDIT CARD,""
TXN23763,2025-05-03,8184,SUCCESS,KOT1,Kormangala,Gujarat,CREDIT CARD,""
TXN84132,2025-05-01,440,SUCCESS,ANN7,Annavaram,Hyderabad,CREDIT CARD,""
TXN55136,2025-05-04,462,SUCCESS,HAD3,HimayatNagar,Gujarat,DEBIT CARD,""
TXN62801,2025-05-05,7647,SUCCESS,KOT2,Kormangala,Gujarat,CASH,""
TXN33626,2025-05-02,5084,SUCCESS,VEL8,Vilaspur,Hyderabad,CREDIT CARD,""
TXN86410,2025-05-04,6385,SUCCESS,VIM3,VijayPur,Gujarat,DEBIT CARD,""
TXN36198,2025-05-01,249,FAILED,HAD9,HimayatNagar,Gujarat,DEBIT CARD,Exceeded Limit
TXN36643,2025-05-05,2401,SUCCESS,VIM6,Bharat Nagar,Gujarat,NEFT,""
TXN58251,2025-05-07,4044,SUCCESS,ANN5,Annavaram,Hyderabad,NEFT,""
TXN78413,2025-05-06,6795,FAILED,VIM1,Bharat Nagar,Gujarat,CREDIT CARD,Exceeded Limit
TXN78366,2025-05-04,3863,FAILED,ANN7,Annavaram,Hyderabad,CASH,Exceeded Limit
TXN83996,2025-05-07,9472,FAILED,VEL4,Vilaspur,Hyderabad,NEFT,Invalid Account Number
TXN20948,2025-05-04,4789,FAILED,KOT5,Kormangala,Gujarat,CREDIT CARD,Account Blocked
TXN20603,2025-05-01,3528,FAILED,VEL1,Vilaspur,Hyderabad,DEBIT CARD,Technical Error
TXN63509,2025-05-01,7759,SUCCESS,TAM5,Tanuku,Hyderabad,CASH,""
TXN90157,2025-05-01,2913,SUCCESS,TAM4,Tanuku,Hyderabad,NEFT,""
TXN92149,2025-05-04,9207,SUCCESS,VIM9,Bharat Nagar,Gujarat,NEFT,""
TXN19673,2025-05-06,8719,SUCCESS,VIM3,Bharat Nagar,Gujarat,NEFT,""
TXN21893,2025-05-01,7569,SUCCESS,T N1,Tadipatri,Hyderabad,CREDIT CARD,""
TXN52793,2025-05-03,2647,SUCCESS,T N4,Tadipatri,Hyderabad,DEBIT CARD,""
TXN99266,2025-05-03,1696,SUCCESS,ANN4,Annavaram,Hyderabad,DEBIT CARD,""
TXN55869,2025-05-04,6616,SUCCESS,T N5,Tadipatri,Hyderabad,NEFT,""
TXN22570,2025-05-02,6056,FAILED,HAD7,HimayatNagar,Gujarat,CREDIT CARD,Network Timeout
TXN96096,2025-05-02,897,SUCCESS,VIM3,VijayPur,Gujarat,DEBIT CARD,""
TXN72449,2025-05-02,5083,FAILED,TAM1,Tanuku,Hyderabad,CASH,Technical Error
TXN71209,2025-05-05,213,SUCCESS,T N2,Tadipatri,Hyderabad,NEFT,""
TXN56693,2025-05-04,1218,FAILED,VEL7,Vilaspur,Hyderabad,DEBIT CARD,Network Timeout
TXN58541,2025-05-07,1583,FAILED,VIM7,VijayPur,Gujarat,DEBIT CARD,Invalid Account Number
TXN69938,2025-05-01,6072,SUCCESS,KOT6,Kormangala,Gujarat,CASH,""
TXN79874,2025-05-04,1690,SUCCESS,VIM2,VijayPur,Gujarat,CASH,""
TXN80672,2025-05-03,2753,SUCCESS,KOT6,Kormangala,Gujarat,CREDIT CARD,""
TXN20007,2025-05-05,5133,FAILED,KOT6,Kormangala,Gujarat,CASH,Exceeded Limit
TXN50158,2025-05-06,4078,SUCCESS,HAD9,HimayatNagar,Gujarat,NEFT,""
TXN65959,2025-05-03,3232,SUCCESS,KOT8,Kormangala,Gujarat,CREDIT CARD,""
TXN50301,2025-05-06,8967,SUCCESS,KOT7,Kormangala,Gujarat,NEFT,""
TXN87524,2025-05-07,1256,FAILED,KOT9,Kormangala,Gujarat,CASH,Invalid Account Number
TXN46058,2025-05-02,1446,FAILED,TAM3,Tanuku,Hyderabad,NEFT,Invalid Account Number
TXN41948,2025-05-03,3656,FAILED,T N8,Tadipatri,Hyderabad,CREDIT CARD,Exceeded Limit
TXN75907,2025-05-03,6703,SUCCESS,VEL8,Vilaspur,Hyderabad,CREDIT CARD,""
TXN93656,2025-05-06,3174,SUCCESS,VIM7,Bharat Nagar,Gujarat,NEFT,""
TXN23228,2025-05-03,793,SUCCESS,KOT3,Kormangala,Gujarat,CASH,""
TXN23225,2025-05-05,7635,FAILED,KOT6,Kormangala,Gujarat,CASH,Exceeded Limit
TXN77448,2025-05-03,6920,SUCCESS,TAM5,Tanuku,Hyderabad,CREDIT CARD,""
TXN13142,2025-05-07,5333,SUCCESS,VIM4,Bharat Nagar,Gujarat,CASH,""
TXN21433,2025-05-03,1147,SUCCESS,T N6,Tadipatri,Hyderabad,NEFT,""
TXN56095,2025-05-02,3642,FAILED,VIM2,VijayPur,Gujarat,CREDIT CARD,Technical Error
TXN16762,2025-05-04,3345,SUCCESS,VIM7,VijayPur,Gujarat,NEFT,""
TXN38354,2025-05-04,4556,SUCCESS,HAD6,HimayatNagar,Gujarat,DEBIT CARD,""
TXN45269,2025-05-02,4719,SUCCESS,TAM4,Tanuku,Hyderabad,DEBIT CARD,""
TXN56687,2025-05-03,7465,SUCCESS,VIM6,Bharat Nagar,Gujarat,NEFT,""
TXN99937,2025-05-04,5705,FAILED,ANN7,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
TXN79916,2025-05-04,2407,SUCCESS,ANN6,Annavaram,Hyderabad,DEBIT CARD,""
TXN86151,2025-05-02,2776,SUCCESS,VIM4,VijayPur,Gujarat,CREDIT CARD,""
TXN59259,2025-05-03,5315,SUCCESS,T N5,Tadipatri,Hyderabad,DEBIT CARD,""
TXN83954,2025-05-02,1600,SUCCESS,HAD8,HimayatNagar,Gujarat,DEBIT CARD,""
TXN49164,2025-05-06,1829,SUCCESS,VIM6,Bharat Nagar,Gujarat,CASH,""
TXN98372,2025-05-03,7721,SUCCESS,VIM1,VijayPur,Gujarat,DEBIT CARD,""
TXN16327,2025-05-07,6371,SUCCESS,VEL5,Vilaspur,Hyderabad,CASH,""
TXN92149,2025-05-04,9207,SUCCESS,VIM9,VijayPur,Gujarat,NEFT,""
TXN17615,2025-05-07,9353,SUCCESS,KOT9,Kormangala,Gujarat,DEBIT CARD,""
TXN38035,2025-05-06,8262,SUCCESS,VEL1,Vilaspur,Hyderabad,DEBIT CARD,""
TXN84944,2025-05-06,7245,SUCCESS,VEL2,Vilaspur,Hyderabad,CASH,""
TXN60411,2025-05-03,4646,FAILED,TAM7,Tanuku,Hyderabad,NEFT,Technical Error
TXN56095,2025-05-02,3642,FAILED,VIM2,Bharat Nagar,Gujarat,CREDIT CARD,Technical Error
TXN75953,2025-05-04,2373,FAILED,TAM4,Tanuku,Hyderabad,NEFT,Technical Error
TXN22817,2025-05-02,7535,SUCCESS,T N7,Tadipatri,Hyderabad,DEBIT CARD,""
TXN78999,2025-05-06,5129,SUCCESS,T N4,Tadipatri,Hyderabad,DEBIT CARD,""
TXN95993,2025-05-05,1675,FAILED,KOT1,Kormangala,Gujarat,DEBIT CARD,Exceeded Limit
TXN70481,2025-05-07,9822,SUCCESS,VEL8,Vilaspur,Hyderabad,DEBIT CARD,""
TXN86151,2025-05-02,2776,SUCCESS,VIM4,Bharat Nagar,Gujarat,CREDIT CARD,""
TXN12710,2025-05-07,5137,SUCCESS,VIM2,Bharat Nagar,Gujarat,CASH,""
TXN63865,2025-05-06,3876,SUCCESS,T N9,Tadipatri,Hyderabad,CREDIT CARD,""
TXN98662,2025-05-05,1762,SUCCESS,ANN2,Annavaram,Hyderabad,CREDIT CARD,""
TXN73092,2025-05-07,8451,SUCCESS,T N9,Tadipatri,Hyderabad,DEBIT CARD,""
TXN31753,2025-05-07,1094,FAILED,KOT6,Kormangala,Gujarat,CASH,Network Timeout
TXN67884,2025-05-02,264,SUCCESS,VEL4,Vilaspur,Hyderabad,DEBIT CARD,""
TXN36131,2025-05-05,7698,SUCCESS,KOT4,Kormangala,Gujarat,CASH,""
TXN65552,2025-05-04,3682,SUCCESS,VIM5,VijayPur,Gujarat,DEBIT CARD,""
TXN86752,2025-05-06,1616,SUCCESS,VEL3,Vilaspur,Hyderabad,NEFT,""
TXN68105,2025-05-06,1096,FAILED,TAM7,Tanuku,Hyderabad,CASH,Account Blocked
TXN77975,2025-05-03,829,SUCCESS,T N8,Tadipatri,Hyderabad,CASH,""
TXN78151,2025-05-02,6837,SUCCESS,TAM9,Tanuku,Hyderabad,CASH,""
TXN12434,2025-05-04,6906,FAILED,TAM4,Tanuku,Hyderabad,CREDIT CARD,Invalid Account Number
TXN54057,2025-05-07,2568,FAILED,TAM1,Tanuku,Hyderabad,DEBIT CARD,Invalid Account Number
TXN54982,2025-05-07,6749,SUCCESS,VIM5,Bharat Nagar,Gujarat,CREDIT CARD,""
TXN44553,2025-05-04,242,SUCCESS,T N2,Tadipatri,Hyderabad,NEFT,""
TXN60817,2025-05-03,9869,FAILED,ANN4,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
TXN11531,2025-05-01,1968,SUCCESS,VIM4,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN95025,2025-05-01,7535,FAILED,VIM7,Bharat Nagar,Gujarat,CREDIT CARD,Invalid Account Number
TXN91811,2025-05-06,993,SUCCESS,ANN9,Annavaram,Hyderabad,DEBIT CARD,""
TXN30276,2025-05-07,8567,SUCCESS,ANN8,Annavaram,Hyderabad,DEBIT CARD,""
TXN53291,2025-05-02,3623,SUCCESS,KOT6,Kormangala,Gujarat,CASH,""
TXN54244,2025-05-03,577,SUCCESS,HAD2,HimayatNagar,Gujarat,CREDIT CARD,""
TXN21424,2025-05-06,4926,SUCCESS,KOT5,Kormangala,Gujarat,CREDIT CARD,""
TXN23426,2025-05-02,7616,SUCCESS,VIM7,VijayPur,Gujarat,DEBIT CARD,""
TXN15326,2025-05-01,3067,FAILED,VEL7,Vilaspur,Hyderabad,DEBIT CARD,Invalid Account Number
TXN39169,2025-05-07,5824,SUCCESS,VEL9,Vilaspur,Hyderabad,NEFT,""
TXN64962,2025-05-05,2466,SUCCESS,TAM9,Tanuku,Hyderabad,CREDIT CARD,""
TXN12329,2025-05-02,5556,SUCCESS,TAM8,Tanuku,Hyderabad,CASH,""
TXN90508,2025-05-03,3649,FAILED,VIM5,Bharat Nagar,Gujarat,DEBIT CARD,Technical Error
TXN40139,2025-05-01,1832,FAILED,VEL1,Vilaspur,Hyderabad,NEFT,Insufficient Funds
TXN58425,2025-05-04,1039,SUCCESS,T N5,Tadipatri,Hyderabad,DEBIT CARD,""
TXN77409,2025-05-01,5989,SUCCESS,KOT6,Kormangala,Gujarat,CASH,""
TXN33530,2025-05-01,3910,SUCCESS,ANN7,Annavaram,Hyderabad,CASH,""
TXN90862,2025-05-04,5595,SUCCESS,TAM2,Tanuku,Hyderabad,CREDIT CARD,""
TXN41182,2025-05-03,131,SUCCESS,TAM6,Tanuku,Hyderabad,CASH,""
TXN75822,2025-05-01,9905,FAILED,VIM5,Bharat Nagar,Gujarat,NEFT,Network Timeout
TXN84343,2025-05-05,3922,SUCCESS,KOT4,Kormangala,Gujarat,CASH,""
TXN17592,2025-05-02,7177,SUCCESS,BTM6,Bhimavaram,Vizag,CREDIT CARD,""
TXN67883,2025-05-01,2017,SUCCESS,ADY7,Alwal,Hyderabad,CREDIT CARD,""
TXN69642,2025-05-07,2517,SUCCESS,ADY8,Alwal,Hyderabad,CREDIT CARD,""
TXN50301,2025-05-06,8967,SUCCESS,KOT7,Komatla,Vizag,NEFT,""
TXN83979,2025-05-03,546,SUCCESS,MG 7,Malkaagiri,Vizag,NEFT,""
TXN87024,2025-05-01,6558,SUCCESS,MG 8,Malkaagiri,Vizag,CREDIT CARD,""
TXN92019,2025-05-05,4043,FAILED,IND9,AnadNagar,Vizag,CASH,Invalid Account Number
TXN95025,2025-05-07,8516,SUCCESS,IND5,AnadNagar,Vizag,DEBIT CARD,""
TXN73253,2025-05-07,8789,FAILED,KOR7,Kakinada,Vizag,CREDIT CARD,Technical Error
TXN70650,2025-05-07,8724,SUCCESS,HIN5,HRNagar,Gujarat,CASH,""
TXN35938,2025-05-04,8631,FAILED,HIN6,HRNagar,Gujarat,DEBIT CARD,Account Blocked
TXN30117,2025-05-03,6540,SUCCESS,MG 1,Malkaagiri,Vizag,DEBIT CARD,""
TXN10231,2025-05-04,7591,SUCCESS,MG 5,Malkaagiri,Vizag,CREDIT CARD,""
TXN64931,2025-05-07,2873,SUCCESS,BTM2,Bhimavaram,Vizag,DEBIT CARD,""
TXN87552,2025-05-07,8671,FAILED,KOT2,Komatla,Vizag,CREDIT CARD,Invalid Account Number
TXN23228,2025-05-03,793,SUCCESS,KOT3,Komatla,Vizag,CASH,""
TXN20007,2025-05-05,5133,FAILED,KOT6,Komatla,Vizag,CASH,Exceeded Limit
TXN88162,2025-05-01,5244,FAILED,IND3,AnadNagar,Vizag,CASH,Insufficient Funds
TXN41694,2025-05-06,6832,SUCCESS,HIN1,HRNagar,Gujarat,NEFT,""
TXN48294,2025-05-02,4936,FAILED,IND5,AnadNagar,Vizag,NEFT,Exceeded Limit
TXN47508,2025-05-03,1411,FAILED,IND2,AnadNagar,Vizag,DEBIT CARD,Technical Error
TXN71011,2025-05-03,7774,SUCCESS,MG 4,Malkaagiri,Vizag,NEFT,""
TXN45765,2025-05-03,6660,FAILED,BTM5,Bhimavaram,Vizag,CASH,Exceeded Limit
TXN42142,2025-05-01,6921,SUCCESS,KOR5,Kakinada,Vizag,DEBIT CARD,""
TXN81722,2025-05-02,3870,SUCCESS,KOT3,Komatla,Vizag,DEBIT CARD,""
TXN26628,2025-05-06,3706,FAILED,ADY9,Alwal,Hyderabad,CASH,Invalid Account Number
TXN33591,2025-05-06,2406,FAILED,ADY4,Alwal,Hyderabad,DEBIT CARD,Account Blocked
TXN90226,2025-05-04,6647,SUCCESS,IND9,AnadNagar,Vizag,NEFT,""
TXN99129,2025-05-01,7112,SUCCESS,KOR2,Kakinada,Vizag,DEBIT CARD,""
TXN89635,2025-05-07,5421,FAILED,KOR4,Kakinada,Vizag,CREDIT CARD,Invalid Account Number
TXN26062,2025-05-07,4783,SUCCESS,BTM8,Bhimavaram,Vizag,NEFT,""
TXN52955,2025-05-01,6740,FAILED,ADY6,Alwal,Hyderabad,CASH,Insufficient Funds
TXN97613,2025-05-02,2654,SUCCESS,HIN5,HRNagar,Gujarat,CREDIT CARD,""
TXN92660,2025-05-02,3950,SUCCESS,IND9,AnadNagar,Vizag,NEFT,""
TXN49978,2025-05-04,4515,FAILED,IND6,AnadNagar,Vizag,DEBIT CARD,Technical Error
TXN43317,2025-05-07,8537,FAILED,KOT6,Komatla,Vizag,DEBIT CARD,Exceeded Limit
TXN72917,2025-05-06,1170,SUCCESS,MG 2,Malkaagiri,Vizag,NEFT,""
TXN87371,2025-05-07,8430,FAILED,BTM6,Bhimavaram,Vizag,DEBIT CARD,Network Timeout
TXN39563,2025-05-07,8409,FAILED,HIN1,HRNagar,Gujarat,NEFT,Insufficient Funds
TXN38986,2025-05-06,1428,SUCCESS,KOR4,Kakinada,Vizag,DEBIT CARD,""
TXN38488,2025-05-07,9794,FAILED,MG 4,Malkaagiri,Vizag,CREDIT CARD,Technical Error
TXN34160,2025-05-05,8746,SUCCESS,IND5,AnadNagar,Vizag,CREDIT CARD,""
TXN30384,2025-05-05,5977,SUCCESS,MG 8,Malkaagiri,Vizag,CASH,""
TXN96892,2025-05-07,2549,SUCCESS,HIN5,HRNagar,Gujarat,NEFT,""
TXN63483,2025-05-04,9290,SUCCESS,BTM9,Bhimavaram,Vizag,NEFT,""
TXN44991,2025-05-01,1832,FAILED,KOT1,Komatla,Vizag,NEFT,Network Timeout
TXN11000,2025-05-06,1229,SUCCESS,MG 7,Malkaagiri,Vizag,CREDIT CARD,""
TXN77884,2025-05-05,2379,SUCCESS,IND9,AnadNagar,Vizag,DEBIT CARD,""
TXN91066,2025-05-06,5406,SUCCESS,BTM1,Bhimavaram,Vizag,CREDIT CARD,""
TXN18686,2025-05-05,4919,SUCCESS,ADY7,Alwal,Hyderabad,DEBIT CARD,""
TXN19903,2025-05-06,5550,SUCCESS,ADY6,Alwal,Hyderabad,NEFT,""
TXN83901,2025-05-03,5953,SUCCESS,KOT7,Komatla,Vizag,CREDIT CARD,""
TXN33699,2025-05-02,5600,FAILED,ADY6,Alwal,Hyderabad,DEBIT CARD,Account Blocked
TXN74682,2025-05-06,7678,FAILED,BTM6,Bhimavaram,Vizag,CASH,Network Timeout
TXN67539,2025-05-05,585,SUCCESS,KOR7,Kakinada,Vizag,DEBIT CARD,""
TXN23423,2025-05-06,5129,SUCCESS,KOR1,Kakinada,Vizag,DEBIT CARD,""
TXN22165,2025-05-06,3167,SUCCESS,KOR5,Kakinada,Vizag,DEBIT CARD,""
TXN23937,2025-05-01,6444,SUCCESS,KOT9,Komatla,Vizag,CREDIT CARD,""
TXN99398,2025-05-06,708,SUCCESS,MG 1,Malkaagiri,Vizag,CASH,""
TXN54540,2025-05-07,8473,SUCCESS,MG 8,Malkaagiri,Vizag,NEFT,""
TXN96757,2025-05-06,8631,FAILED,IND3,AnadNagar,Vizag,CASH,Technical Error
TXN29317,2025-05-05,999,FAILED,BTM4,Bhimavaram,Vizag,CREDIT CARD,Insufficient Funds
TXN82472,2025-05-03,8558,SUCCESS,ADY2,Alwal,Hyderabad,NEFT,""
TXN26494,2025-05-02,2819,SUCCESS,HIN4,HRNagar,Gujarat,NEFT,""
TXN73216,2025-05-05,8932,SUCCESS,HIN3,HRNagar,Gujarat,CASH,""
TXN87524,2025-05-07,1256,FAILED,KOT9,Komatla,Vizag,CASH,Invalid Account Number
TXN61941,2025-05-04,9564,FAILED,BTM4,Bhimavaram,Vizag,NEFT,Account Blocked
TXN48700,2025-05-04,7855,SUCCESS,MG 6,Malkaagiri,Vizag,CREDIT CARD,""
TXN54753,2025-05-07,4263,SUCCESS,MG 9,Malkaagiri,Vizag,CREDIT CARD,""
TXN30635,2025-05-06,1864,FAILED,BTM7,Bhimavaram,Vizag,CREDIT CARD,Invalid Account Number
TXN96937,2025-05-01,894,SUCCESS,MG 1,Malkaagiri,Vizag,NEFT,""
TXN95801,2025-05-03,985,FAILED,ADY9,Alwal,Hyderabad,CASH,Network Timeout
TXN26414,2025-05-03,801,FAILED,IND2,AnadNagar,Vizag,CREDIT CARD,Network Timeout
TXN38473,2025-05-01,4162,FAILED,KOR3,Kakinada,Vizag,DEBIT CARD,Technical Error
TXN32124,2025-05-02,5087,SUCCESS,HIN9,HRNagar,Gujarat,CASH,""
TXN45392,2025-05-05,3670,SUCCESS,BTM4,Bhimavaram,Vizag,CREDIT CARD,""
TXN15770,2025-05-01,5250,SUCCESS,ADY6,Alwal,Hyderabad,CREDIT CARD,""
TXN50802,2025-05-02,4852,SUCCESS,ADY6,Alwal,Hyderabad,NEFT,""
TXN17152,2025-05-01,2402,FAILED,MG 2,Malkaagiri,Vizag,NEFT,Insufficient Funds
TXN42973,2025-05-02,5572,FAILED,BTM7,Bhimavaram,Vizag,CASH,Network Timeout
TXN90026,2025-05-05,6687,FAILED,BTM4,Bhimavaram,Vizag,CASH,Insufficient Funds
