TransactionID,Date,Amount,Status,BranchID,BranchName,BranchCity,TransactionType,FailureReason
61,2025-05-05,6690,FAILED,HAD4,HimayatNagar,Gujarat,CREDIT CARD,Exceeded Limit
62,2025-05-03,6549,FAILED,TAM4,Tanuku,Hyderabad,CREDIT CARD,Technical Error
63,2025-05-01,3642,FAILED,T N9,Tadipatri,Hyderabad,CASH,Invalid Account Number
64,2025-05-07,9321,FAILED,T N3,Tadipatri,Hyderabad,CREDIT CARD,Account Blocked
65,2025-05-07,3344,FAILED,ANN5,Annavaram,Hyderabad,DEBIT CARD,Network Timeout
66,2025-05-01,8631,FAILED,VIM3,VijayPur,Gujarat,CREDIT CARD,Network Timeout
67,2025-05-07,8553,FAILED,T N4,Tadipatri,Hyderabad,CASH,Technical Error
68,2025-05-07,6902,FAILED,ANN6,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
69,2025-05-02,7924,FAILED,KOT4,Kormangala,Gujarat,CREDIT CARD,Insufficient Funds
70,2025-05-03,1595,FAILED,ANN4,Annavaram,Hyderabad,CASH,Account Blocked
71,2025-05-01,9705,FAILED,ANN4,Annavaram,Hyderabad,CREDIT CARD,Network Timeout
72,2025-05-01,8631,FAILED,VIM3,Bharat Nagar,Gujarat,CREDIT CARD,Network Timeout
73,2025-05-06,9586,FAILED,VIM6,Bharat Nagar,Gujarat,CREDIT CARD,Technical Error
74,2025-05-04,3206,FAILED,KOT2,Kormangala,Gujarat,DEBIT CARD,Invalid Account Number
75,2025-05-03,2607,FAILED,VIM1,Bharat Nagar,Gujarat,CREDIT CARD,Exceeded Limit
76,2025-05-05,7303,FAILED,HAD8,HimayatNagar,Gujarat,DEBIT CARD,Invalid Account Number
77,2025-05-05,8153,FAILED,HAD5,HimayatNagar,Gujarat,CASH,Network Timeout
78,2025-05-07,8301,FAILED,VEL2,Vilaspur,Hyderabad,DEBIT CARD,Invalid Account Number
79,2025-05-04,6761,FAILED,HAD7,HimayatNagar,Gujarat,NEFT,Exceeded Limit
80,2025-05-05,887,FAILED,VIM2,VijayPur,Gujarat,CREDIT CARD,Insufficient Funds
81,2025-05-02,474,FAILED,VIM7,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
82,2025-05-01,4497,FAILED,VIM4,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
83,2025-05-04,3046,FAILED,VEL1,Vilaspur,Hyderabad,DEBIT CARD,Network Timeout
84,2025-05-06,8143,FAILED,TAM6,Tanuku,Hyderabad,CASH,Exceeded Limit
85,2025-05-07,5817,FAILED,VIM5,Bharat Nagar,Gujarat,CREDIT CARD,Insufficient Funds
86,2025-05-03,2036,FAILED,T N2,Tadipatri,Hyderabad,DEBIT CARD,Account Blocked
87,2025-05-06,1352,FAILED,VEL4,Vilaspur,Hyderabad,NEFT,Network Timeout
88,2025-05-01,3298,FAILED,KOT7,Kormangala,Gujarat,CASH,Technical Error
89,2025-05-04,9256,FAILED,KOT4,Kormangala,Gujarat,CREDIT CARD,Insufficient Funds
90,2025-05-05,7148,FAILED,VEL9,Vilaspur,Hyderabad,CREDIT CARD,Account Blocked
91,2025-05-01,7535,FAILED,VIM7,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
92,2025-05-05,3249,FAILED,VIM2,VijayPur,Gujarat,CASH,Account Blocked
93,2025-05-02,9912,FAILED,ANN6,Annavaram,Hyderabad,CASH,Account Blocked
94,2025-05-05,3774,FAILED,HAD2,HimayatNagar,Gujarat,CASH,Technical Error
95,2025-05-04,3417,FAILED,ANN3,Annavaram,Hyderabad,NEFT,Technical Error
96,2025-05-03,2283,FAILED,VIM7,VijayPur,Gujarat,NEFT,Exceeded Limit
97,2025-05-07,5817,FAILED,VIM5,VijayPur,Gujarat,CREDIT CARD,Insufficient Funds
98,2025-05-01,2479,FAILED,VEL8,Vilaspur,Hyderabad,NEFT,Technical Error
99,2025-05-07,1583,FAILED,VIM7,Bharat Nagar,Gujarat,DEBIT CARD,Invalid Account Number
100,2025-05-07,3347,FAILED,ANN7,Annavaram,Hyderabad,CASH,Technical Error
101,2025-05-01,3716,FAILED,VEL5,Vilaspur,Hyderabad,NEFT,Account Blocked
102,2025-05-01,1832,FAILED,KOT1,Kormangala,Gujarat,NEFT,Network Timeout
103,2025-05-05,3766,FAILED,VIM2,VijayPur,Gujarat,CREDIT CARD,Account Blocked
104,2025-05-01,140,FAILED,HAD5,HimayatNagar,Gujarat,CASH,Exceeded Limit
105,2025-05-03,7115,FAILED,VEL2,Vilaspur,Hyderabad,CASH,Account Blocked
106,2025-05-01,7255,FAILED,T N7,Tadipatri,Hyderabad,CASH,Insufficient Funds
107,2025-05-03,6644,FAILED,ANN1,Annavaram,Hyderabad,NEFT,Technical Error
108,2025-05-07,6496,FAILED,HAD6,HimayatNagar,Gujarat,NEFT,Invalid Account Number
109,2025-05-06,8683,FAILED,T N7,Tadipatri,Hyderabad,DEBIT CARD,Exceeded Limit
110,2025-05-07,9797,FAILED,T N4,Tadipatri,Hyderabad,NEFT,Exceeded Limit
111,2025-05-03,1061,FAILED,VIM3,VijayPur,Gujarat,CREDIT CARD,Account Blocked
112,2025-05-01,9905,FAILED,VIM5,VijayPur,Gujarat,NEFT,Network Timeout
113,2025-05-06,7381,FAILED,TAM1,Tanuku,Hyderabad,CREDIT CARD,Technical Error
114,2025-05-06,903,FAILED,ANN7,Annavaram,Hyderabad,CASH,Insufficient Funds
115,2025-05-05,871,FAILED,ANN9,Annavaram,Hyderabad,CREDIT CARD,Insufficient Funds
116,2025-05-02,7116,FAILED,ANN8,Annavaram,Hyderabad,DEBIT CARD,Exceeded Limit
117,2025-05-02,474,FAILED,VIM7,Bharat Nagar,Gujarat,CREDIT CARD,Invalid Account Number
118,2025-05-01,3280,FAILED,T N8,Tadipatri,Hyderabad,CASH,Network Timeout
119,2025-05-03,3118,FAILED,VIM6,VijayPur,Gujarat,DEBIT CARD,Technical Error
120,2025-05-05,8021,FAILED,ANN4,Annavaram,Hyderabad,NEFT,Account Blocked
121,2025-05-02,6167,FAILED,VIM4,VijayPur,Gujarat,DEBIT CARD,Invalid Account Number
122,2025-05-03,3649,FAILED,VIM5,VijayPur,Gujarat,DEBIT CARD,Technical Error
123,2025-05-05,4403,FAILED,T N9,Tadipatri,Hyderabad,CASH,Exceeded Limit
124,2025-05-01,7873,FAILED,HAD9,HimayatNagar,Gujarat,CREDIT CARD,Account Blocked
125,2025-05-07,8537,FAILED,KOT6,Kormangala,Gujarat,DEBIT CARD,Exceeded Limit
126,2025-05-02,3294,FAILED,TAM8,Tanuku,Hyderabad,CREDIT CARD,Account Blocked
127,2025-05-04,2753,FAILED,VEL6,Vilaspur,Hyderabad,CREDIT CARD,Account Blocked
128,2025-05-06,7335,FAILED,T N7,Tadipatri,Hyderabad,DEBIT CARD,Insufficient Funds
129,2025-05-07,8671,FAILED,KOT2,Kormangala,Gujarat,CREDIT CARD,Invalid Account Number
130,2025-05-03,4364,FAILED,VEL6,Vilaspur,Hyderabad,CASH,Exceeded Limit
131,2025-05-03,2283,FAILED,VIM7,Bharat Nagar,Gujarat,NEFT,Exceeded Limit
132,2025-05-06,8500,FAILED,TAM5,Tanuku,Hyderabad,CASH,Invalid Account Number
133,2025-05-04,2040,FAILED,TAM1,Tanuku,Hyderabad,NEFT,Invalid Account Number
134,2025-05-05,3249,FAILED,VIM2,Bharat Nagar,Gujarat,CASH,Account Blocked
135,2025-05-01,4012,FAILED,ANN4,Annavaram,Hyderabad,NEFT,Invalid Account Number
136,2025-05-05,7174,FAILED,TAM1,Tanuku,Hyderabad,CASH,Invalid Account Number
137,2025-05-06,667,FAILED,T N1,Tadipatri,Hyderabad,NEFT,Insufficient Funds
138,2025-05-01,249,FAILED,HAD9,HimayatNagar,Gujarat,DEBIT CARD,Exceeded Limit
139,2025-05-06,6795,FAILED,VIM1,Bharat Nagar,Gujarat,CREDIT CARD,Exceeded Limit
140,2025-05-04,3863,FAILED,ANN7,Annavaram,Hyderabad,CASH,Exceeded Limit
141,2025-05-07,9472,FAILED,VEL4,Vilaspur,Hyderabad,NEFT,Invalid Account Number
142,2025-05-04,4789,FAILED,KOT5,Kormangala,Gujarat,CREDIT CARD,Account Blocked
143,2025-05-01,3528,FAILED,VEL1,Vilaspur,Hyderabad,DEBIT CARD,Technical Error
144,2025-05-02,6056,FAILED,HAD7,HimayatNagar,Gujarat,CREDIT CARD,Network Timeout
145,2025-05-02,5083,FAILED,TAM1,Tanuku,Hyderabad,CASH,Technical Error
146,2025-05-04,1218,FAILED,VEL7,Vilaspur,Hyderabad,DEBIT CARD,Network Timeout
147,2025-05-07,1583,FAILED,VIM7,VijayPur,Gujarat,DEBIT CARD,Invalid Account Number
148,2025-05-05,5133,FAILED,KOT6,Kormangala,Gujarat,CASH,Exceeded Limit
149,2025-05-07,1256,FAILED,KOT9,Kormangala,Gujarat,CASH,Invalid Account Number
150,2025-05-02,1446,FAILED,TAM3,Tanuku,Hyderabad,NEFT,Invalid Account Number
151,2025-05-03,3656,FAILED,T N8,Tadipatri,Hyderabad,CREDIT CARD,Exceeded Limit
152,2025-05-05,7635,FAILED,KOT6,Kormangala,Gujarat,CASH,Exceeded Limit
153,2025-05-02,3642,FAILED,VIM2,VijayPur,Gujarat,CREDIT CARD,Technical Error
154,2025-05-04,5705,FAILED,ANN7,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
155,2025-05-03,4646,FAILED,TAM7,Tanuku,Hyderabad,NEFT,Technical Error
156,2025-05-02,3642,FAILED,VIM2,Bharat Nagar,Gujarat,CREDIT CARD,Technical Error
157,2025-05-04,2373,FAILED,TAM4,Tanuku,Hyderabad,NEFT,Technical Error
158,2025-05-05,1675,FAILED,KOT1,Kormangala,Gujarat,DEBIT CARD,Exceeded Limit
159,2025-05-07,1094,FAILED,KOT6,Kormangala,Gujarat,CASH,Network Timeout
160,2025-05-06,1096,FAILED,TAM7,Tanuku,Hyderabad,CASH,Account Blocked
161,2025-05-04,6906,FAILED,TAM4,Tanuku,Hyderabad,CREDIT CARD,Invalid Account Number
162,2025-05-07,2568,FAILED,TAM1,Tanuku,Hyderabad,DEBIT CARD,Invalid Account Number
163,2025-05-03,9869,FAILED,ANN4,Annavaram,Hyderabad,DEBIT CARD,Account Blocked
164,2025-05-01,7535,FAILED,VIM7,Bharat Nagar,Gujarat,CREDIT CARD,Invalid Account Number
165,2025-05-01,3067,FAILED,VEL7,Vilaspur,Hyderabad,DEBIT CARD,Invalid Account Number
166,2025-05-03,3649,FAILED,VIM5,Bharat Nagar,Gujarat,DEBIT CARD,Technical Error
167,2025-05-01,1832,FAILED,VEL1,Vilaspur,Hyderabad,NEFT,Insufficient Funds
168,2025-05-01,9905,FAILED,VIM5,Bharat Nagar,Gujarat,NEFT,Network Timeout
169,2025-05-05,4043,FAILED,IND9,AnadNagar,Vizag,CASH,Invalid Account Number
170,2025-05-07,8789,FAILED,KOR7,Kakinada,Vizag,CREDIT CARD,Technical Error
171,2025-05-04,8631,FAILED,HIN6,HRNagar,Gujarat,DEBIT CARD,Account Blocked
172,2025-05-07,8671,FAILED,KOT2,Komatla,Vizag,CREDIT CARD,Invalid Account Number
173,2025-05-05,5133,FAILED,KOT6,Komatla,Vizag,CASH,Exceeded Limit
174,2025-05-01,5244,FAILED,IND3,AnadNagar,Vizag,CASH,Insufficient Funds
175,2025-05-02,4936,FAILED,IND5,AnadNagar,Vizag,NEFT,Exceeded Limit
176,2025-05-03,1411,FAILED,IND2,AnadNagar,Vizag,DEBIT CARD,Technical Error
177,2025-05-03,6660,FAILED,BTM5,Bhimavaram,Vizag,CASH,Exceeded Limit
178,2025-05-06,3706,FAILED,ADY9,Alwal,Hyderabad,CASH,Invalid Account Number
179,2025-05-06,2406,FAILED,ADY4,Alwal,Hyderabad,DEBIT CARD,Account Blocked
180,2025-05-07,5421,FAILED,KOR4,Kakinada,Vizag,CREDIT CARD,Invalid Account Number
181,2025-05-01,6740,FAILED,ADY6,Alwal,Hyderabad,CASH,Insufficient Funds
182,2025-05-04,4515,FAILED,IND6,AnadNagar,Vizag,DEBIT CARD,Technical Error
183,2025-05-07,8537,FAILED,KOT6,Komatla,Vizag,DEBIT CARD,Exceeded Limit
184,2025-05-07,8430,FAILED,BTM6,Bhimavaram,Vizag,DEBIT CARD,Network Timeout
185,2025-05-07,8409,FAILED,HIN1,HRNagar,Gujarat,NEFT,Insufficient Funds
186,2025-05-07,9794,FAILED,MG 4,Malkaagiri,Vizag,CREDIT CARD,Technical Error
187,2025-05-01,1832,FAILED,KOT1,Komatla,Vizag,NEFT,Network Timeout
188,2025-05-02,5600,FAILED,ADY6,Alwal,Hyderabad,DEBIT CARD,Account Blocked
189,2025-05-06,7678,FAILED,BTM6,Bhimavaram,Vizag,CASH,Network Timeout
190,2025-05-06,8631,FAILED,IND3,AnadNagar,Vizag,CASH,Technical Error
191,2025-05-05,999,FAILED,BTM4,Bhimavaram,Vizag,CREDIT CARD,Insufficient Funds
192,2025-05-07,1256,FAILED,KOT9,Komatla,Vizag,CASH,Invalid Account Number
193,2025-05-04,9564,FAILED,BTM4,Bhimavaram,Vizag,NEFT,Account Blocked
194,2025-05-06,1864,FAILED,BTM7,Bhimavaram,Vizag,CREDIT CARD,Invalid Account Number
195,2025-05-03,985,FAILED,ADY9,Alwal,Hyderabad,CASH,Network Timeout
196,2025-05-03,801,FAILED,IND2,AnadNagar,Vizag,CREDIT CARD,Network Timeout
197,2025-05-01,4162,FAILED,KOR3,Kakinada,Vizag,DEBIT CARD,Technical Error
198,2025-05-01,2402,FAILED,MG 2,Malkaagiri,Vizag,NEFT,Insufficient Funds
199,2025-05-02,5572,FAILED,BTM7,Bhimavaram,Vizag,CASH,Network Timeout
200,2025-05-05,6687,FAILED,BTM4,Bhimavaram,Vizag,CASH,Insufficient Funds
201,2025-05-05,666,FAILED,ADY4,Alwal,Hyderabad,CREDIT CARD,Invalid Account Number
202,2025-05-03,2720,FAILED,IND5,AnadNagar,Vizag,CREDIT CARD,Technical Error
203,2025-05-04,3484,FAILED,ADY6,Alwal,Hyderabad,CREDIT CARD,Account Blocked
204,2025-05-01,3050,FAILED,BTM4,Bhimavaram,Vizag,CREDIT CARD,Exceeded Limit
205,2025-05-06,7621,FAILED,KOR8,Kakinada,Vizag,CASH,Insufficient Funds
206,2025-05-05,4023,FAILED,MG 3,Malkaagiri,Vizag,CREDIT CARD,Invalid Account Number
207,2025-05-01,6495,FAILED,IND7,AnadNagar,Vizag,NEFT,Technical Error
208,2025-05-02,7924,FAILED,KOT4,Komatla,Vizag,CREDIT CARD,Insufficient Funds
209,2025-05-01,983,FAILED,ADY2,Alwal,Hyderabad,CREDIT CARD,Exceeded Limit
210,2025-05-06,5684,FAILED,MG 8,Malkaagiri,Vizag,CASH,Technical Error
211,2025-05-01,2071,FAILED,HIN5,HRNagar,Gujarat,CREDIT CARD,Technical Error
212,2025-05-07,1094,FAILED,KOT6,Komatla,Vizag,CASH,Network Timeout
213,2025-05-01,5783,FAILED,KOR2,Kakinada,Vizag,CASH,Exceeded Limit
214,2025-05-04,7331,FAILED,IND6,AnadNagar,Vizag,CREDIT CARD,Insufficient Funds
215,2025-05-04,5677,FAILED,IND1,AnadNagar,Vizag,CREDIT CARD,Network Timeout
216,2025-05-05,7205,FAILED,HIN9,HRNagar,Gujarat,CASH,Account Blocked
217,2025-05-01,5683,FAILED,MG 2,Malkaagiri,Vizag,CREDIT CARD,Network Timeout
218,2025-05-02,7158,FAILED,MG 5,Malkaagiri,Vizag,CASH,Invalid Account Number
219,2025-05-04,3206,FAILED,KOT2,Komatla,Vizag,DEBIT CARD,Invalid Account Number
220,2025-05-04,2062,FAILED,MG 2,Malkaagiri,Vizag,CREDIT CARD,Invalid Account Number
221,2025-05-05,1675,FAILED,KOT1,Komatla,Vizag,DEBIT CARD,Exceeded Limit
